col_0,col_1,N,(%)
,01: Bhupesh Baghel (Cong),118,21.5
,02: Dharamlal Kaushik (BJP),40,7.3
,04: T S Singh Deo (Cong),14,2.5
,05: Tamdradhwaj Sahu (Cong),2,.4
,06: Ajit Jogi (JCC),1,.2
