col_0,col_1,N,(%)
,1: A lot,332,29.6
,2: Somewhat,305,27.2
,3: Very little,125,11.1
,4: Don’t like at all,203,18.1
,7: Can't say,79,7.1
,8: No response,77,6.9
,Total,1121,100.0
