col_0,col_1,N,(%)
,1: Frequently,2663,11.0
,2: Sometimes,5156,21.3
,3: On festivals,6905,28.5
,4: Rarely,3591,14.8
,5: Never,5408,22.3
,8: No response,511,2.1
,Total,24235,100.0
