col_0,col_1,N,(%)
,1: A lot,63,9.8
,2: Somewhat,284,43.8
,3: Very little,195,30.1
,4: Don’t like at all,85,13.1
,7: Can't say,19,2.9
,8: No response,2,.4
,Total,648,100.0
