col_0,col_1,N,(%)
,1: Fully support,183,23.7
,2: Somewhat support,329,42.5
,3: Somewhat oppose,53,6.8
,4: Fully oppose,118,15.2
,8: No response,92,11.9
,Total,775,100.0
