col_0,col_1,N,(%)
,001: INC,226,41.2
,002: BJP,227,41.4
,004: CPI(M),1,.2
,900: Independent,1,.2
,995: Did not vote,2,.4
,996: Can't say,33,6.1
,998: No response,58,10.6
,Total,548,100.0
