col_0,col_1,N,(%)
,1: Fully support,146,10.1
,2: Somewhat support,481,33.5
,3: Somewhat oppose,274,19.0
,4: Fully oppose,418,29.1
,7: Can't say,81,5.6
,8: No response,39,2.7
,Total,1439,100.0
