col_0,col_1,N,(%)
,1: Very effective,512,42.7
,2: Somewhat effective,431,35.9
,3: Not much effective,124,10.4
,4: Not at all effective,115,9.6
,7: Can't say,14,1.1
,8: No response,5,.4
,Total,1201,100.0
