col_0,col_1,N,(%)
,001: INC,217,39.6
,002: BJP,236,43.0
,004: CPI(M),1,.2
,900: Independent,1,.2
,902: NOTA,0,.0
,996: Can't say,67,12.3
,998: No response,25,4.6
,Total,548,100.0
