col_0,col_1,N,(%)
,1: Daily,3853,15.9
,2: Weekly,5961,24.6
,3: On festivals,7357,30.4
,4: Rarely,4474,18.5
,5: Never,2211,9.1
,8: No response,379,1.6
,Total,24235,100.0
