col_0,col_1,N,(%)
,1: A lot,130,20.4
,2: Somewhat,137,21.5
,3: Very little,120,18.9
,4: Don’t like at all,197,31.0
,7: Can't say,25,3.9
,8: No response,27,4.2
,Total,635,100.0
