col_0,col_1,N,(%)
,1: Fully support,623,43.3
,2: Somewhat support,406,28.2
,3: Somewhat oppose,81,5.6
,4: Fully oppose,166,11.5
,8: No response,163,11.3
,Total,1439,100.0
