col_0,col_1,N,(%)
,1: A lot,171,10.2
,2: Somewhat,418,25.1
,3: Very little,304,18.2
,4: Don’t like at all,620,37.2
,7: Can't say,108,6.5
,8: No response,47,2.8
,Total,1667,100.0
