col_0,col_1,N,(%)
,01: Yogi Adityanath (BJP),709,26.2
,02: Akhilesh Yadav (SP),737,27.2
,03: Mayawati (BSP),350,12.9
,04: Keshav Chandra Maurya (BJP),66,2.4
,05: Dinesh Sharma (BJP),3,.1
