col_0,col_1,N,(%)
,51: Chhattisgarhi,12,.0
,62: Pahari,2,.0
,66: Thado,6,.0
,67: Tangkhul,3,.0
,70: Sema,0,.0
,73: Lepcha,11,.0
,74: Karbi,1,.0
,75: Khasi,4,.0
,78: Kokbarak,2,.0
,81: Tulu,2,.0
,85: Other Indian Language,3,.0
,87: European Languages,1,.0
,88: Don’t Know,803,3.3
,99: Not Ascertain/Mentioned,5380,22.2
,Total,24235,100.0
