col_0,col_1,N,(%)
,001: INC,32,5.2
,002: BJP,120,19.5
,003: BSP,1,.2
,026: AGP,1,.1
,037: JJP,0,.1
,039: National Conference,103,16.8
,040: PDP,14,2.4
,042: People’s Conference,15,2.5
,501: Jammu & Kashmir People movement,9,1.5
,996: Can't say,133,21.7
,997: Any other party,0,.1
,998: No response,186,30.2
,Total,615,100.0
