col_0,col_1,N,(%)
,001: INC,221,36.7
,002: BJP,226,37.4
,006: NCP,0,.1
,012: AAP,16,2.7
,900: Independent,0,.1
,902: NOTA,1,.1
,995: Will not vote,5,.9
,996: Can't say,100,16.6
,998: No response,33,5.5
,Total,603,100.0
