col_0,col_1,N,(%)
,1: Fully satisfied,6246,25.8
,2: Somewhat satisfied,9747,40.2
,3: Somewhat dissatisfied,3441,14.2
,4: Fully dissatisfied,3898,16.1
,8: No response,904,3.7
,Total,24235,100.0
