col_0,col_1,N,(%)
,003: BSP,1,.4
,012: AAP,45,14.8
,071: Akali Dal,54,17.7
,075: SAD-A,5,1.6
,902: NOTA,4,1.2
,998: No response/Can’t say,38,12.5
,Total,303,100.0
