col_0,col_1,N,(%)
,1: Very important,335,52.8
,2: Somewhat important,107,16.8
,3: Not much important,40,6.2
,4: Not at all important,22,3.4
,7: Can't say,57,9.0
,8: No response,74,11.7
,Total,635,100.0
