col_0,col_1,N,(%)
,1: A lot,816,30.1
,2: Somewhat,1036,38.3
,3: Very little,366,13.5
,4: Don’t like at all,328,12.1
,7: Can't say,87,3.2
,8: No response,73,2.7
,Total,2705,100.0
