col_0,col_1,N,(%)
,1: A lot,641,23.7
,2: Somewhat,944,34.9
,3: Very little,481,17.8
,4: Don’t like at all,448,16.6
,7: Can't say,104,3.8
,8: No response,87,3.2
,Total,2705,100.0
