col_0,col_1,N,(%)
,003: BSP,3,.6
,007: AITC,1,.2
,008: JD-U,5,.9
,009: LJP,1,.2
,012: AAP,1,.1
,902: NOTA,2,.5
,997: Any other party,2,.3
,998: No response/Can’t say,13,2.4
,Total,552,100.0
