col_0,col_1,N,(%)
,1: Right decision,368,73.9
,2: Dhumal should have been made CM,37,7.5
,3: Someone else should have been made,12,2.4
,4: Don’t care,38,7.6
,7: Can't say,24,4.7
,8: No response,19,3.9
,Total,498,100.0
