col_0,col_1,N,(%)
,01: Pramod Sawant (BJP),97,16.1
,02: Chandrakant Kavlekar (Cong),8,1.3
,03: Vijai Sardesai (GFP),1,.2
,05: Girish Chodankar (Cong),8,1.4
,06: Luizinho Faleiro (Cong),2,.4
,07: Vishwajeet Rane (BJP),23,3.8
,08: Pratap Singh Rane (Cong),4,.7
,09: Digambar Kamat (Cong),23,3.8
,10: Laxmikant Parsekar (BJP),1,.1
,25: Other Cong leaders,24,4.0
,26: Other BJP leaders,15,2.6
,95: Other leaders,49,8.1
,97: Can’t say,301,50.0
,98: No response,46,7.6
,Total,603,100.0
