col_0,col_1,N,(%)
,1: Improved a lot,192,25.3
,2: Improved somewhat,206,27.2
,3: Worsened somewhat,79,10.4
,4: Worsened a lot,77,10.2
,7: Can't say,142,18.8
,8: No response,62,8.2
,Total,757,100.0
