col_0,col_1,N,(%)
,1: Fully support,132,9.2
,2: Somewhat support,467,32.4
,3: Somewhat oppose,282,19.6
,4: Fully oppose,419,29.1
,7: Can't say,95,6.6
,8: No response,44,3.1
,Total,1439,100.0
