col_0,col_1,N,(%)
,1: A lot,275,34.4
,2: Somewhat,309,38.6
,3: Very little,103,12.8
,4: Don’t like at all,44,5.5
,7: Can't say,51,6.3
,8: No response,18,2.3
,Total,800,100.0
