col_0,col_1,N,(%),Valid (%)
Valid,001: INC,210,34.8,35.2
,002: BJP,221,36.6,36.9
,006: NCP,0,.1,.1
,012: AAP,14,2.3,2.3
,032: JCC-J,1,.1,.1
,034: MGP,1,.1,.1
,900: Independent,11,1.8,1.9
,996: Can't say,82,13.6,13.7
,998: No response,58,9.7,9.7
,Total,597,99.0,100.0
Missing,999: Not voted,6,1.0,
Total,,603,100.0,
