col_0,col_1,N,(%)
,1: A lot,53,8.2
,2: Somewhat,181,27.9
,3: Very little,242,37.4
,4: Don’t like at all,144,22.3
,7: Can't say,23,3.6
,8: No response,4,.7
,Total,648,100.0
