col_0,col_1,N,(%)
,2: Somewhat succeeded,414,44.6
,3: Somewhat failed,113,12.2
,4: Fully failed,74,7.9
,7: Can't say,37,4.0
,8: No response,38,4.1
,Total,929,100.0
