col_0,col_1,N,(%)
,001: Congress,119,14.5
,002: BJP,307,37.5
,003: BSP,9,1.2
,006: NCP,67,8.2
,015: JD-S,1,.1
,018: Shiv Sena,103,12.6
,021: AIMIM,3,.4
,052: JAYS,2,.2
,053: MNS,1,.1
,054: BBM,9,1.1
,055: RPI-A,1,.1
,126: JDL,2,.2
,901: No party,6,.7
,998: No response/Can’t say,187,22.9
,Total,817,100.0
