col_0,col_1,N,(%)
,001: Congress,218,38.4
,002: BJP,260,45.7
,003: BSP,12,2.1
,004: CPI-M,1,.1
,007: AITC,2,.4
,012: AAP,1,.2
,015: JD-S,47,8.3
,902: NOTA,1,.1
