col_0,col_1,N,(%)
,1: A lot,34,2.9
,2: Somewhat,271,22.6
,3: Very little,304,25.3
,4: Don’t like at all,489,40.7
,7: Can't say,74,6.1
,8: No response,29,2.4
,Total,1201,100.0
