col_0,col_1,N,(%)
,01: Naveen Patnaik (BJD),611,67.8
,02: Niranjan Patnaik (Cong),40,4.4
,03: Dharmendra Pradhan (BJP),65,7.2
,04: Baijayant Panda (BJP),12,1.3
,05: Sambit Patra (BJP),16,1.8
,07: Ripunath Seth (Cong),2,.2
,13: Pratap Jena (BJD),3,.3
,25: Other Cong leaders,11,1.3
,26: Other BJD leaders,1,.1
,27: Other BJP leaders,11,1.2
,95: Other leaders,34,3.8
,97: Can’t say,75,8.3
,98: No response,20,2.2
