col_0,col_1,N,(%)
,001: INC,89,9.9
,002: BJP,165,18.4
,003: BSP,1,.1
,004: CPI(M),16,1.8
,005: CPI,9,1.0
,007: AITC,1,.1
,070: BJD,582,64.7
,902: NOTA,1,.1
,995: Did not vote,17,1.9
,996: Can't say,9,.9
,998: No response,9,1.0
,Total,900,100.0
