col_0,col_1,N,(%)
,1: A lot,449,25.9
,2: Somewhat,472,27.3
,3: Very little,314,18.1
,4: Don’t like at all,383,22.1
,7: Can't say,76,4.4
,8: No response,38,2.2
,Total,1732,100.0
