col_0,col_1,N,(%)
,1: Very important,231,36.3
,2: Somewhat important,126,19.8
,3: Not much important,53,8.4
,4: Not at all important,32,5.0
,7: Can't say,84,13.2
,8: No response,110,17.3
,Total,635,100.0
