col_0,col_1,N,(%)
,1: A lot,191,23.8
,2: Somewhat,350,43.7
,3: Very little,130,16.2
,4: Don’t like at all,60,7.5
,7: Can't say,56,7.0
,8: No response,14,1.8
,Total,800,100.0
