col_0,col_1,N,(%)
,01: Jairam Thakur (BJP),230,46.1
,02: Mukesh Agnihotri (Cong),8,1.6
,03: Virbhadra Singh (Cong),81,16.4
,04: Prem Kumar Dhumil,29,5.7
,05: Anurag Thakur (BJP),12,2.5
,06: J.P.Nadda (BJP),1,.2
,10: Shanta Kumar (BJP),4,.8
,25: Other Cong leaders,12,2.5
,26: Other BJP leaders,8,1.5
,97: Can’t say,72,14.5
,98: No response,40,8.1
,Total,498,100.0
