col_0,col_1,N,(%)
,021: AIMIM,2,.3
,022: TDP,2,.2
,080: SKM,1,.1
,082: TRS,344,43.0
,121: BLF,1,.1
,900: Independent,1,.1
,995: Did not vote,2,.2
,996: Can't say,135,16.9
,997: Any other party,4,.5
,998: No response,34,4.3
,Total,800,100.0
