col_0,col_1,N,(%)
,001: INC,164,21.6
,002: BJP,346,45.8
,003: BSP,20,2.6
,007: AITC,1,.1
,012: AAP,7,.9
,013: INLD,10,1.3
,037: JJP,28,3.7
,996: Can't say,135,17.9
,997: Any other party,5,.6
,998: No response,41,5.5
,Total,757,100.0
