col_0,col_1,N,(%)
,1: Improved a lot,436,36.3
,2: Improved somewhat,531,44.2
,3: Worsened somewhat,117,9.7
,4: Worsened a lot,45,3.8
,7: Can't say,52,4.3
,8: No response,21,1.7
,Total,1201,100.0
