col_0,col_1,N,(%)
,001: INC,345,36.1
,002: BJP,540,56.6
,003: BSP,17,1.8
,007: AITC,1,.1
,009: LJP,0,.0
,033: GGP,10,1.0
,901: No party,1,.1
,996: Can't say,23,2.4
,998: No response,18,1.9
,Total,954,100.0
