col_0,col_1,N,(%)
,01: Trivendra Singh Rawat (BJP),133,30.0
,02: Indira Hridayesh (Cong),12,2.8
,03: Harish Rawat (Cong),78,17.7
,04: Ramesh Pokhriyal (BJP),23,5.3
,06: B C Khanduri (BJP),36,8.1
,07: Manish Khanduri (Congress),1,.1
,08: Satpal Maharaj (BJP),3,.7
,09: Dhan Singh Rawat (BJP),6,1.3
,10: Vijay Bahuguna (BJP),2,.3
,25: Other Cong leaders,2,.5
,26: Other BJP leaders,3,.6
,95: Other leaders,5,1.0
,97: Can’t say,41,9.2
,98: No response,99,22.3
,Total,443,100.0
