col_0,col_1,N,(%)
,1: A lot,138,14.5
,2: Somewhat,303,31.7
,3: Very little,255,26.8
,4: Don’t like at all,204,21.4
,7: Can't say,11,1.2
,8: No response,43,4.5
,Total,954,100.0
