col_0,col_1,N,(%)
,01: Sarabananda Sonowal (BJP),284,25.4
,02: Debabrata Saikia (Cong),29,2.6
,03: Atul Bora (AGP),4,.4
,04: Ripun Bora (Cong),42,3.8
,05: Tarun Gogoi (Cong),179,16.0
,06: Gaurav Gogoi (Cong),12,1.1
,07: Himanta Biswa Sarma (BJP),37,3.3
,08: Badruddin Ajmal (AIUDF),34,3.0
,25: Other BJP leaders,5,.5
,26: Other AGP leaders,3,.2
,27: Other Congress leaders,23,2.0
