col_0,col_1,N,(%)
,1: A lot,479,39.9
,2: Somewhat,217,18.1
,3: Very little,211,17.5
,4: Don’t like at all,215,17.9
,7: Can't say,53,4.4
,8: No response,27,2.2
,Total,1201,100.0
