col_0,col_1,N,(%)
,1: A lot,71,17.3
,2: Somewhat,120,29.4
,3: Very little,46,11.1
,4: Don’t like at all,90,21.9
,7: Can't say,51,12.6
,8: No response,32,7.7
,Total,409,100.0
