col_0,col_1,N,(%)
,1: Fully satisfied,109,18.1
,2: Somewhat satisfied,240,39.8
,3: Somewhat dissatisfied,140,23.1
,4: Fully dissatisfied,48,7.9
,7: Can't say,58,9.6
,8: No response,9,1.4
,Total,603,100.0
