col_0,col_1,N,(%)
,1: Kumaraswamy government,213,22.3
,2: Siddaramiah government,453,47.4
,3: Both good,43,4.6
,4: Both bad,165,17.3
,7: Can't say,41,4.3
,8: No response,38,4.0
,Total,954,100.0
