col_0,col_1,N,(%)
,1: A lot,20,2.5
,2: Somewhat,71,8.9
,3: Very little,166,20.8
,4: Don’t like at all,396,49.5
,7: Can't say,79,9.8
,8: No response,67,8.4
,Total,800,100.0
