col_0,col_1,N,(%)
,1: A lot,20,3.0
,2: Somewhat,59,8.7
,3: Very little,122,17.8
,4: Don’t like at all,402,58.9
,7: Can't say,56,8.2
,8: No response,23,3.4
,Total,683,100.0
