col_0,col_1,N,(%)
,15: Dipendra Hooda (Cong),13,1.7
,16: Kumari Selja (Cong),1,.1
,17: Rajkumar Sahni (LSP),2,.3
,25: Other Cong leaders,13,1.8
,26: Other BJP leaders,27,3.6
,27: Other INLD leaders,1,.2
,29: AAP leaders,1,.1
,30: BSP leaders,23,3.1
,95: Other leaders,25,3.3
,97: Can’t say,204,27.0
,98: No response,98,12.9
,Total,757,100.0
