col_0,col_1,N,(%)
,1: Improved a lot,723,26.7
,2: Improved somewhat,957,35.4
,3: Worsened somewhat,214,7.9
,4: Worsened a lot,197,7.3
,5: Jaise the waise hain,42,1.5
,7: Can't say,406,15.0
,8: No response,167,6.2
,Total,2705,100.0
