col_0,col_1,N,(%)
,1: A lot,106,15.5
,2: Somewhat,198,29.0
,3: Very little,122,17.8
,4: Don’t like at all,214,31.3
,7: Can't say,24,3.6
,8: No response,19,2.8
,Total,683,100.0
