col_0,col_1,N,(%)
,1: No,2792,11.5
,2: Yes,20429,84.3
,3: Divorced,104,.4
,4: Widowed,588,2.4
,5: Separated,31,.1
,8: Did not answer/No response,291,1.2
,Total,24235,100.0
