col_0,col_1,N,(%)
,1: A lot,78,21.6
,2: Somewhat,158,44.1
,3: Very little,40,11.2
,4: Don’t like at all,23,6.3
,7: Can't say,43,11.9
,8: No response,18,4.9
,Total,358,100.0
