col_0,col_1,N,(%)
,1: Fully right,351,51.4
,2: Somewhat right,186,27.3
,3: Somewhat wrong,39,5.8
,4: Fully wrong,50,7.3
,8: Can't say,56,8.2
,Total,683,100.0
