col_0,col_1,N,(%)
,1: Fully agree,318,51.7
,2: Somewhat agree,28,4.5
,3: Somewhat disagree,44,7.1
,4: Fully disagree,173,28.2
,7: Can't say,21,3.4
,8: No response,31,5.1
,Total,615,100.0
