col_0,col_1,N,(%)
,1: A lot,152,23.4
,2: Somewhat,316,48.8
,3: Very little,121,18.6
,4: Don’t like at all,41,6.3
,7: Can't say,17,2.6
,8: No response,2,.3
,Total,648,100.0
