col_0,col_1,N,(%)
,1: Fully succeeded,34,3.8
,2: Somewhat succeeded,347,38.5
,3: Somewhat failed,60,6.7
,4: Fully failed,206,22.9
,7: Can't say,184,20.4
,8: No response,69,7.7
,Total,900,100.0
