col_0,col_1,N,(%)
,1: A lot,252,50.5
,2: Somewhat,172,34.6
,3: Very little,42,8.4
,4: Don’t like at all,20,4.1
,7: Can't say,9,1.7
,8: No response,3,.7
,Total,498,100.0
