col_0,col_1,N,(%)
,1: Trivendra Singh Rawat,109,24.7
,2: B C Khanduri,101,22.8
,3: Harish Rawat,105,23.8
,4: Bhagat Singh Koshiyari,1,.3
,5: Vijay Bahuguna,6,1.3
,6: Ramesh Pokhriyal,33,7.3
,7: ND Tiwari,8,1.7
,8: No reponse,80,18.1
,Total,443,100.0
